Wavelength,Flux,Noise
1.5450572,3.4113888E-17,1.6034174E-19
1.5452706,3.4618796E-17,1.5478863E-19
1.5454838,3.5038997E-17,1.5529676E-19
1.5456972,3.4469533E-17,1.5675547E-19
1.5459105,3.4233E-17,1.570891E-19
1.5461239,3.515152E-17,1.6292312E-19
1.5463371,3.2415173E-17,1.7203697E-19
1.5465505,3.3029762E-17,1.6519163E-19
1.5467638,3.3691553E-17,1.5682734E-19
1.546977,3.1771246E-17,1.5897667E-19
1.5471904,3.0321973E-17,1.5692504E-19
1.5474037,2.7735708E-17,1.5969279E-19
1.547617,2.8693006E-17,1.6384765E-19
1.5478303,3.3446783E-17,1.5833694E-19
1.5480436,3.5884865E-17,1.5264609E-19
1.5482569,3.6664437E-17,1.503298E-19
1.5484701,3.3736194E-17,1.5135825E-19
1.5486835,3.00479E-17,1.5426196E-19
1.5488968,3.010418E-17,1.6233439E-19
1.54911,3.1650766E-17,1.6602387E-19
1.5493233,3.157828E-17,1.531041E-19
1.5495366,3.4418903E-17,1.5202246E-19
1.5497499,3.382915E-17,1.5487922E-19
1.5499631,3.204797E-17,1.7457056E-19
1.5501764,2.9843783E-17,2.069808E-19
1.5503896,2.7477368E-17,1.9265367E-19
1.5506029,2.4617004E-17,1.6296588E-19
1.5508162,2.6455769E-17,1.8287504E-19
1.5510294,3.1509202E-17,2.489806E-19
1.5512427,3.5408432E-17,2.2836412E-19
1.551456,3.2547215E-17,1.8866547E-19
1.5516692,2.8792278E-17,1.6946423E-19
1.5518825,2.972267E-17,1.8784653E-19
1.5520958,3.393615E-17,1.8515595E-19
1.552309,3.446441E-17,1.5623256E-19
1.5525222,3.3587622E-17,1.508416E-19
1.5527354,3.385306E-17,1.5066122E-19
1.5529487,3.433659E-17,1.4879775E-19
1.553162,3.5107937E-17,1.652741E-19
1.5533751,3.476174E-17,1.6603593E-19
1.5535884,3.596694E-17,1.6998843E-19
1.5538017,3.567522E-17,2.0944491E-19
1.5540148,3.6848388E-17,3.2227026E-19
1.5542281,4.3333438E-17,3.4928663E-19
1.5544413,3.4359796E-17,2.9674905E-19
1.5546545,3.415595E-17,2.960551E-19
1.5548677,3.6568477E-17,2.8191277E-19
1.5550809,3.682571E-17,2.0729604E-19
1.5552942,3.22838E-17,1.5891857E-19
1.5555073,3.0696292E-17,1.5270265E-19
1.5557206,3.1444573E-17,1.5341465E-19
1.5559337,3.275049E-17,1.5378674E-19
1.556147,3.2807144E-17,1.4922055E-19
1.5563601,3.3873258E-17,1.5087692E-19
1.5565734,3.269568E-17,1.5019117E-19
1.5567865,3.331025E-17,1.6161079E-19
1.5569997,2.8427253E-17,1.9589682E-19
1.557213,3.006148E-17,2.067517E-19
1.5574261,3.3078523E-17,1.8152781E-19
1.5576392,3.0674028E-17,1.5395106E-19
1.5578525,3.3248267E-17,1.4855726E-19
1.5580657,3.34067E-17,1.483384E-19
1.5582788,3.409919E-17,1.4905532E-19
1.558492,3.5305362E-17,1.46245E-19
1.5587051,3.5992624E-17,1.4540876E-19
1.5589184,3.5728452E-17,1.4588789E-19
1.5591315,3.863233E-17,1.5406279E-19
1.5593446,3.8714094E-17,1.6797001E-19
1.5595578,4.0190648E-17,2.4103402E-19
1.559771,4.224002E-17,3.8746882E-19
1.5599841,4.0299277E-17,3.9769047E-19
1.5601972,3.2807515E-17,3.0971294E-19
1.5604104,3.3567416E-17,1.7685778E-19
1.5606235,3.6504956E-17,1.5345174E-19
1.5608367,3.6028758E-17,1.5131544E-19
1.5610498,3.610166E-17,1.5075009E-19
1.561263,3.9022467E-17,1.5659136E-19
1.5614761,3.873518E-17,1.570704E-19
1.5616893,3.962476E-17,1.4706301E-19
1.5619024,3.8218143E-17,1.4734272E-19
1.5621154,3.8829145E-17,1.4589933E-19
1.5623286,3.6916032E-17,1.4433256E-19
1.5625417,3.5193997E-17,1.4380492E-19
1.5627549,3.610324E-17,1.5451734E-19
1.562968,3.726406E-17,2.0464423E-19
1.563181,3.6893152E-17,2.9740268E-19
1.5633942,3.6956895E-17,2.7258496E-19
1.5636073,3.800633E-17,2.1738069E-19
1.5638204,3.574584E-17,1.5857148E-19
1.5640335,3.5346913E-17,1.5244967E-19
1.5642467,3.441506E-17,1.877512E-19
1.5644597,3.4211062E-17,1.5637168E-19
1.5646728,3.2526648E-17,1.5316151E-19
1.5648859,3.4563606E-17,1.6922018E-19
1.565099,3.529258E-17,2.0146982E-19
1.565312,3.3972483E-17,2.9830397E-19
1.5655252,4.03371E-17,5.310358E-19
1.5657382,4.1522806E-17,4.8812404E-19
1.5659513,3.9926324E-17,3.8365242E-19
1.5661644,3.9855663E-17,2.177316E-19
1.5663775,4.100937E-17,1.5455231E-19
1.5665905,4.1495264E-17,1.4894186E-19
1.5668036,4.2927216E-17,1.4890507E-19
1.5670167,4.3241723E-17,1.5017985E-19
1.5672297,4.2417924E-17,1.4703773E-19
1.5674428,4.1708197E-17,1.4220155E-19
1.5676559,4.3207998E-17,1.431493E-19
1.567869,4.32944E-17,1.4443636E-19
1.568082,4.203245E-17,1.4348414E-19
1.568295,3.9732307E-17,1.4377949E-19
1.5685081,3.8623716E-17,1.4367995E-19
1.5687212,3.8143568E-17,1.4218493E-19
1.5689342,3.637034E-17,1.4043381E-19
1.5691472,3.76783E-17,1.4150766E-19
1.5693603,3.885842E-17,1.42931E-19
1.5695733,3.9078838E-17,1.4339393E-19
1.5697863,3.951882E-17,1.4687754E-19
1.5699993,4.0485402E-17,1.678031E-19
1.5702124,4.3154565E-17,2.2364128E-19
1.5704254,4.2423946E-17,2.5083526E-19
1.5706384,4.154146E-17,2.1179064E-19
1.5708514,4.0361874E-17,1.591522E-19
1.5710645,3.7854835E-17,1.4855811E-19
1.5712775,3.7463122E-17,1.4945833E-19
1.5714905,3.7376474E-17,1.4743422E-19
1.5717036,3.611364E-17,1.4553868E-19
1.5719166,3.782746E-17,1.4647898E-19
1.5721296,3.7513336E-17,1.4895541E-19
1.5723425,3.8107814E-17,1.5323574E-19
1.5725555,3.7875978E-17,1.5923666E-19
1.5727686,4.0086496E-17,1.6053333E-19
1.5729816,3.878049E-17,1.4858471E-19
1.5731945,3.9017E-17,1.496828E-19
1.5734075,4.073516E-17,1.5806042E-19
1.5736206,4.037517E-17,1.5336394E-19
1.5738335,4.209282E-17,1.5157123E-19
1.5740465,4.2692118E-17,1.521373E-19
1.5742595,4.3178917E-17,1.4680158E-19
1.5744724,4.1294825E-17,1.4382745E-19
1.5746855,4.041951E-17,1.5027867E-19
1.5748984,4.0885248E-17,1.4619872E-19
1.5751114,4.102941E-17,1.5090713E-19
1.5753243,4.166851E-17,1.4494584E-19
1.5755373,4.06457E-17,1.4261672E-19
1.5757502,4.001318E-17,1.485106E-19
1.5759633,4.17726E-17,1.5376644E-19
1.5761762,4.1632397E-17,1.5829752E-19
1.5763892,4.2347713E-17,1.6016765E-19
1.5766021,4.273849E-17,1.5407496E-19
1.576815,4.1574687E-17,1.5143146E-19
1.577028,4.1223102E-17,1.4749649E-19
1.577241,4.167633E-17,1.5251006E-19
1.5774539,4.1586806E-17,1.4642453E-19
1.5776669,4.1047816E-17,1.486547E-19
1.5778798,4.243458E-17,1.5201495E-19
1.5780927,4.0373177E-17,1.6298945E-19
1.5783056,3.9936508E-17,1.6391892E-19
1.5785185,4.0508646E-17,1.5991901E-19
1.5787315,4.0689746E-17,1.5770329E-19
1.5789444,4.1192612E-17,1.5388928E-19
1.5791574,4.166472E-17,1.5075047E-19
1.5793703,4.2668057E-17,1.4729732E-19
1.5795832,4.307608E-17,1.4599593E-19
1.5797961,4.2161207E-17,1.4223823E-19
1.580009,3.936563E-17,1.4024995E-19
1.5802219,3.7546264E-17,1.4814352E-19
1.5804348,3.757212E-17,1.5748016E-19
1.5806477,3.9379955E-17,1.7299309E-19
1.5808606,4.2060936E-17,1.86627E-19
1.5810735,4.019039E-17,1.7931912E-19
1.5812864,4.1179023E-17,1.5880723E-19
1.5814993,4.0717387E-17,1.4195281E-19
1.5817122,4.2291505E-17,1.43476E-19
1.5819252,4.1490334E-17,1.3708103E-19
1.582138,4.2291068E-17,1.3927417E-19
1.5823509,4.3150452E-17,1.4799759E-19
1.5825638,4.26881E-17,1.689796E-19
1.5827767,4.2937225E-17,2.519836E-19
1.5829895,4.275765E-17,4.209162E-19
1.5832024,4.7848636E-17,7.108666E-19
1.5834153,3.5288478E-17,1.739668E-18
1.583628,4.8604077E-17,1.4247447E-18
1.583841,3.7564386E-17,1.1087905E-18
1.5840539,3.7505196E-17,5.390035E-19
1.5842667,3.787926E-17,3.0556264E-19
1.5844796,3.9808398E-17,3.5421171E-19
1.5846925,3.0672188E-17,4.836138E-19
1.5849053,3.4992523E-17,7.1792727E-19
1.5851182,4.3446186E-17,4.4358853E-19
1.585331,3.9906005E-17,2.473482E-19
1.5855439,4.144342E-17,1.4881267E-19
1.5857567,4.1872233E-17,1.386754E-19
1.5859696,4.161229E-17,1.3927044E-19
1.5861824,4.2293583E-17,1.4280035E-19
1.5863951,4.0801402E-17,1.5309921E-19
1.586608,4.0293814E-17,1.5559766E-19
1.5868208,4.0947376E-17,1.8636788E-19
1.5870336,4.2308578E-17,2.1093386E-19
1.5872465,4.0728034E-17,1.9482372E-19
1.5874593,4.231235E-17,1.606909E-19
1.5876721,4.1310674E-17,1.3992573E-19
1.587885,4.04206E-17,1.3334073E-19
1.5880978,4.036969E-17,1.4087202E-19
1.5883106,4.2313303E-17,1.3325774E-19
1.5885234,4.3044087E-17,1.4631208E-19
1.5887362,4.1347553E-17,1.4026325E-19
1.588949,3.9233435E-17,1.3443074E-19
1.5891619,3.869113E-17,1.4383031E-19
1.5893747,3.9831473E-17,1.4512121E-19
1.5895875,3.8066786E-17,1.4472446E-19
1.5898002,3.8739757E-17,1.654239E-19
1.590013,4.0677483E-17,1.5514125E-19
1.5902258,4.0591645E-17,1.4366444E-19
1.5904386,4.0465437E-17,1.3578687E-19
1.5906514,4.176626E-17,1.3074732E-19
1.5908642,4.1153198E-17,1.2904338E-19
1.591077,4.136622E-17,1.3150904E-19
1.5912898,4.0532588E-17,1.396792E-19
1.5915024,3.9215432E-17,1.3570913E-19
1.5917152,3.7786497E-17,1.3567076E-19
1.591928,3.6821766E-17,1.3408792E-19
1.5921408,4.0680686E-17,1.4004285E-19
1.5923536,4.014822E-17,1.293737E-19
1.5925664,4.0670247E-17,1.3231012E-19
1.592779,3.9628585E-17,1.3103203E-19
1.5929918,3.854387E-17,1.3025125E-19
1.5932046,3.9547078E-17,1.3239039E-19
1.5934174,3.924129E-17,1.317891E-19
1.5936301,4.0621186E-17,1.3097847E-19
1.5938429,4.043462E-17,1.3825826E-19
1.5940555,3.7555535E-17,1.2749496E-19
1.5942683,3.702389E-17,1.2539473E-19
1.5944811,3.8070372E-17,1.267339E-19
1.5946938,3.9403053E-17,1.2905614E-19
1.5949066,3.9492812E-17,1.2897978E-19
1.5951192,3.8469887E-17,1.2736448E-19
1.595332,3.8464534E-17,1.2785798E-19
1.5955447,3.7975584E-17,1.2764066E-19
1.5957575,3.664187E-17,1.2578713E-19
1.5959702,3.7925066E-17,1.2716737E-19
1.596183,3.8384403E-17,1.2634313E-19
1.5963956,3.913925E-17,1.2667992E-19
1.5966083,3.9140307E-17,1.2719547E-19
1.5968211,3.880863E-17,1.419021E-19
1.5970337,4.0069648E-17,1.9198925E-19
1.5972464,3.767579E-17,2.6410357E-19
1.5974592,3.8510138E-17,2.8932601E-19
1.5976719,3.8509516E-17,2.1773095E-19
1.5978845,3.8490027E-17,1.5081188E-19
1.5980972,3.7064263E-17,1.2815746E-19
1.59831,3.7637747E-17,1.2754078E-19
1.5985227,3.7049112E-17,1.2748979E-19
1.5987353,3.692318E-17,1.2638303E-19
1.598948,3.625384E-17,1.284115E-19
1.5991607,3.7597926E-17,1.3396817E-19
1.5993733,3.6839905E-17,1.2777181E-19
1.599586,3.5865635E-17,1.3585287E-19
1.5997988,3.4918308E-17,1.3786907E-19
1.6000115,3.5070966E-17,1.2698206E-19
1.6002241,3.520298E-17,1.2870579E-19
1.6004368,3.6054063E-17,1.3481129E-19
1.6006495,3.656039E-17,1.4587006E-19
1.600862,3.7262597E-17,1.4682151E-19
1.6010747,3.5890106E-17,1.6900273E-19
1.6012874,3.3831915E-17,1.6273664E-19
1.6015,3.4273895E-17,1.443975E-19
1.6017127,3.259378E-17,1.3238728E-19
1.6019254,3.132126E-17,1.375624E-19
1.602138,2.9776868E-17,1.4368754E-19
1.6023507,3.063046E-17,1.4640294E-19
1.6025633,3.3490303E-17,1.7915738E-19
1.6027759,3.4416924E-17,3.3110124E-19
1.6029886,3.5368565E-17,6.1908756E-19
1.6032013,4.259146E-17,7.101309E-19
1.6034138,3.1870207E-17,6.236061E-19
1.6036265,3.1368677E-17,4.0276913E-19
1.6038392,3.1182482E-17,2.1374869E-19
1.6040517,2.965885E-17,1.5020216E-19
1.6042644,2.854525E-17,1.3451161E-19
1.6044769,2.970347E-17,1.340368E-19
1.6046896,2.977323E-17,1.2998361E-19
1.6049023,3.0953022E-17,1.252409E-19
1.6051148,3.146088E-17,1.2412171E-19
1.6053275,3.0281216E-17,1.2475289E-19
1.60554,3.0325255E-17,1.2462286E-19
1.6057527,2.882299E-17,1.2543386E-19
1.6059653,2.9786016E-17,1.3107836E-19
1.6061778,3.04906E-17,1.2761537E-19
1.6063905,2.9591255E-17,1.2691075E-19
1.606603,3.0349654E-17,1.2704159E-19
1.6068157,2.8859322E-17,1.3872801E-19
1.6070282,3.0309966E-17,1.4603579E-19
1.6072408,3.1154057E-17,1.4662601E-19
1.6074535,2.9148207E-17,1.5353242E-19
1.607666,2.5138353E-17,1.9817094E-19
1.6078786,2.5623663E-17,2.9586723E-19
1.6080911,3.3745402E-17,3.6855934E-19
1.6083038,2.9372092E-17,3.2929874E-19
1.6085163,2.8183522E-17,2.1377084E-19
1.6087289,2.8481615E-17,1.3526988E-19
1.6089414,3.0413912E-17,1.295614E-19
1.609154,2.9012966E-17,1.2682103E-19
1.6093665,2.8079595E-17,1.2687928E-19
1.6095791,2.5497325E-17,1.2544294E-19
1.6097916,2.4603665E-17,1.2596739E-19
1.6100042,2.2390413E-17,1.2420322E-19
1.6102169,2.1802198E-17,1.2220733E-19
1.6104294,2.4002298E-17,1.2118422E-19
1.6106418,2.5886189E-17,1.209825E-19
1.6108544,2.6179577E-17,1.2129888E-19
1.6110669,2.5079339E-17,1.201502E-19
1.6112795,2.3924786E-17,1.1984646E-19
1.611492,2.3184607E-17,1.2470143E-19
1.6117046,2.2266557E-17,1.3444762E-19
1.6119171,2.3756832E-17,1.4807668E-19
1.6121297,2.4087976E-17,1.5006906E-19
1.6123422,2.2054248E-17,2.0234144E-19
1.6125547,2.0791425E-17,3.1366503E-19
1.6127672,2.7753556E-17,6.0807407E-19
1.6129798,2.802582E-17,7.2128195E-19
1.6131923,1.675898E-17,6.2531933E-19
1.6134048,2.387409E-17,4.0568587E-19
1.6136173,2.1674754E-17,2.0060723E-19
1.6138299,2.3098177E-17,1.6345658E-19
1.6140423,2.0852724E-17,1.4283991E-19
1.6142548,1.9005112E-17,1.3285414E-19
1.6144674,1.6486118E-17,1.2539781E-19
1.6146798,1.7985105E-17,1.1741939E-19
1.6148924,2.0738397E-17,1.1900875E-19
1.6151048,2.2445242E-17,1.1871396E-19
1.6153173,2.2190544E-17,1.1797373E-19
1.6155298,2.165728E-17,1.1971696E-19
1.6157423,2.219059E-17,1.2338055E-19
1.6159548,2.33477E-17,1.2987699E-19
1.6161673,2.3124377E-17,1.3077286E-19
1.6163797,1.8686703E-17,1.2455132E-19
1.6165922,1.540263E-17,1.1768838E-19
1.6168047,1.416621E-17,1.1740174E-19
1.6170171,1.6371173E-17,1.1865964E-19
1.6172296,1.8311251E-17,1.198859E-19
1.6174421,1.8476598E-17,1.1959682E-19
1.6176546,2.0738632E-17,1.193421E-19
1.617867,2.150535E-17,1.2019221E-19
1.6180795,2.1448907E-17,1.1722727E-19
1.618292,2.0861849E-17,1.2104735E-19
1.6185044,2.0269781E-17,1.2086754E-19
1.6187168,1.725861E-17,1.2112541E-19
1.6189293,1.3134912E-17,1.2616177E-19
1.6191417,1.308963E-17,1.6368913E-19
1.6193542,1.4746399E-17,2.3283485E-19
1.6195667,2.024305E-17,2.9466983E-19
1.6197791,2.2863472E-17,2.6664702E-19
1.6199915,2.3123141E-17,1.8655419E-19
1.620204,2.124697E-17,1.3608018E-19
1.6204164,2.2011372E-17,1.294379E-19
1.6206288,2.0346066E-17,1.2467954E-19
1.6208413,1.6746639E-17,1.2008934E-19
1.6210537,1.022081E-17,1.223069E-19
1.6212661,1.02038105E-17,1.2092118E-19
1.6214786,1.1685246E-17,1.2884541E-19
1.621691,1.6387879E-17,1.2798703E-19
1.6219033,1.9958341E-17,1.2112492E-19
1.6221157,2.1885275E-17,1.268822E-19
1.6223282,2.2864857E-17,1.3990811E-19
1.6225406,2.1865514E-17,1.4817083E-19
1.622753,1.7781159E-17,1.4058256E-19
1.6229653,1.5937284E-17,1.5784653E-19
1.6231778,1.2315821E-17,2.1579602E-19
1.6233902,5.2660146E-18,3.619902E-19
1.6236026,1.2161475E-17,4.9287924E-19
1.623815,1.1454053E-17,4.5017464E-19
1.6240274,1.581093E-17,3.326488E-19
1.6242398,1.670659E-17,1.7529203E-19
1.6244521,1.9553445E-17,1.3898623E-19
1.6246645,1.9609041E-17,1.3267572E-19
1.6248769,1.8303657E-17,1.3216701E-19
1.6250893,1.6343114E-17,1.2544615E-19
1.6253016,1.3733693E-17,1.2087121E-19
1.625514,1.05096324E-17,1.1903013E-19
1.6257263,8.793687E-18,1.156296E-19
1.6259388,1.14321894E-17,1.1702817E-19
1.6261511,1.5686377E-17,1.1845447E-19
1.6263635,1.7864544E-17,1.150364E-19
1.6265758,1.928399E-17,1.1685805E-19
1.6267883,1.9212777E-17,1.1989767E-19
1.6270006,1.8447499E-17,1.2752128E-19
1.6272129,1.8980364E-17,1.289473E-19
1.6274253,1.6500667E-17,1.2205104E-19
1.6276376,1.0791355E-17,1.1680444E-19
1.6278499,9.520049E-18,1.1592892E-19
1.6280622,8.790304E-18,1.2561717E-19
1.6282747,1.34769055E-17,1.200124E-19
1.628487,1.5457526E-17,1.1599377E-19
1.6286993,1.526718E-17,1.1542119E-19
1.6289116,1.6108767E-17,1.1411108E-19
1.6291239,1.7441449E-17,1.1367761E-19
1.6293364,1.8181647E-17,1.1426872E-19
1.6295487,1.9157007E-17,1.2887351E-19
1.629761,1.6979404E-17,1.2816013E-19
1.6299733,1.3590429E-17,1.1787788E-19
1.6301856,8.9692435E-18,1.2886514E-19
1.6303979,9.2929705E-18,1.3447458E-19
1.6306102,1.0229024E-17,1.3205728E-19
1.6308225,1.480508E-17,1.3178835E-19
1.6310349,1.542308E-17,1.2558275E-19
1.6312472,1.589964E-17,1.2464902E-19
1.6314595,1.6798369E-17,1.4452167E-19
1.6316718,1.8931534E-17,1.8813146E-19
1.6318841,1.9523922E-17,2.1026317E-19
1.6320963,1.7220708E-17,1.786701E-19
1.6323086,1.2599617E-17,1.3118012E-19
1.6325209,8.388778E-18,1.1364574E-19
1.6327332,7.294695E-18,1.1112201E-19
1.6329455,9.44385E-18,1.1356202E-19
1.6331577,1.2619066E-17,1.1338024E-19
1.63337,1.5124491E-17,1.1261366E-19
1.6335824,1.668748E-17,1.1945147E-19
1.6337947,1.5464127E-17,1.2273069E-19
1.6340069,1.671411E-17,1.4338612E-19
1.6342192,1.7052535E-17,1.639209E-19
1.6344315,1.6750354E-17,1.6188778E-19
1.6346437,1.4537406E-17,1.5184686E-19
1.634856,1.4403357E-17,1.7807106E-19
1.6350682,1.0105364E-17,2.564726E-19
1.6352805,1.1314048E-17,2.871707E-19
1.6354927,1.3034862E-17,2.4163835E-19
1.635705,1.456348E-17,1.6797655E-19
1.6359172,1.6693253E-17,1.3861779E-19
1.6361295,1.6490186E-17,1.4509335E-19
1.6363417,1.8820516E-17,1.4477716E-19
1.636554,1.7637438E-17,1.3418958E-19
1.6367662,1.801966E-17,1.2566222E-19
1.6369785,1.5489007E-17,1.1985086E-19
1.6371907,1.2181427E-17,1.1902833E-19
1.6374029,9.139084E-18,1.1667472E-19
1.6376152,9.582683E-18,1.163619E-19
1.6378274,1.1105311E-17,1.1417966E-19
1.6380396,1.3759437E-17,1.1417743E-19
1.6382518,1.6067767E-17,1.1321244E-19
1.6384641,1.7089135E-17,1.2580282E-19
1.6386763,1.5782879E-17,1.7035379E-19
1.6388885,1.625995E-17,2.252567E-19
1.6391007,1.4814256E-17,2.106707E-19
1.6393129,1.5098925E-17,1.6521895E-19
1.639525,1.5426536E-17,1.2511916E-19
1.6397374,1.4975359E-17,1.1910072E-19
1.6399496,1.2774306E-17,1.1574367E-19
1.6401618,1.06865846E-17,1.1402911E-19
1.640374,1.2224242E-17,1.14476E-19
1.6405861,1.5783537E-17,1.154783E-19
1.6407983,1.716229E-17,1.153603E-19
1.6410105,1.7534518E-17,1.1732964E-19
1.6412227,1.787399E-17,1.3087924E-19
1.6414349,1.7143135E-17,1.5745344E-19
1.6416471,1.5745848E-17,1.6689086E-19
1.6418593,1.634267E-17,1.4622432E-19
1.6420714,1.6148304E-17,1.227447E-19
1.6422836,1.4182116E-17,1.1189589E-19
1.6424958,1.18943485E-17,1.1031048E-19
1.642708,1.0867349E-17,1.1181139E-19
1.6429201,1.2243556E-17,1.1434315E-19
1.6431323,1.5334408E-17,1.172844E-19
1.6433444,1.8681626E-17,1.1692097E-19
1.6435566,1.9232199E-17,1.1546149E-19
1.6437688,1.8245553E-17,1.3278556E-19
1.643981,1.6573555E-17,1.8865995E-19
1.644193,1.9157147E-17,3.0421596E-19
1.6444052,2.3200682E-17,3.0216905E-19
1.6446173,2.1559462E-17,2.49662E-19
1.6448295,1.8505212E-17,1.8034786E-19
1.6450417,1.3355101E-17,1.8989282E-19
1.6452538,1.03986116E-17,1.4703448E-19
1.645466,1.29957775E-17,1.2649689E-19
1.645678,1.4398536E-17,1.2436984E-19
1.6458902,1.6349261E-17,1.2175094E-19
1.6461023,1.7439851E-17,1.2032437E-19
1.6463145,1.7222471E-17,1.1603429E-19
1.6465266,1.7059811E-17,1.1600657E-19
1.6467388,1.7163369E-17,1.127058E-19
1.6469508,1.7633964E-17,1.1405956E-19
1.6471629,1.713751E-17,1.155066E-19
1.6473751,1.7578845E-17,1.463221E-19
1.6475872,1.6531357E-17,2.0154756E-19
1.6477994,1.8118832E-17,2.521689E-19
1.6480114,1.2714806E-17,2.669826E-19
1.6482235,1.540779E-17,2.1434655E-19
1.6484356,1.5821171E-17,1.56546E-19
1.6486478,1.682652E-17,1.268735E-19
1.6488599,1.6694435E-17,1.2506285E-19
1.6490719,1.7298097E-17,1.2406922E-19
1.649284,1.6570362E-17,1.2056603E-19
1.6494961,1.6407296E-17,1.2517864E-19
1.6497083,1.7646505E-17,1.3279683E-19
1.6499203,1.9295533E-17,1.8909121E-19
1.6501324,2.00881E-17,2.972049E-19
1.6503445,1.7969637E-17,3.7341551E-19
1.6505566,1.3039512E-17,3.3611978E-19
1.6507686,1.2330269E-17,2.1831762E-19
1.6509807,1.4746546E-17,1.4719897E-19
1.6511928,1.7909236E-17,1.216008E-19
1.6514049,1.9869342E-17,1.1858077E-19
1.6516169,2.0496447E-17,1.1728757E-19
1.651829,1.991305E-17,1.1478928E-19
1.6520411,1.9385464E-17,1.1279638E-19
1.6522532,1.9367863E-17,1.1172814E-19
1.6524651,1.9984689E-17,1.1205504E-19
1.6526772,2.069391E-17,1.1572288E-19
1.6528893,2.0395536E-17,1.1958093E-19
1.6531013,1.9206057E-17,1.179852E-19
1.6533134,1.5934031E-17,1.1427253E-19
1.6535254,1.505474E-17,1.1470105E-19
1.6537374,1.6734937E-17,1.1981847E-19
1.6539495,1.960226E-17,1.2114932E-19
1.6541616,2.1501036E-17,1.1974265E-19
1.6543735,2.1744146E-17,1.1825961E-19
1.6545856,1.9746088E-17,1.157257E-19
1.6547977,1.837548E-17,1.1402616E-19
1.6550096,1.8465781E-17,1.2468776E-19
1.6552217,1.6242029E-17,1.6189742E-19
1.6554337,1.7843065E-17,2.206271E-19
1.6556457,1.6560864E-17,1.9602119E-19
1.6558578,1.4579272E-17,1.4921916E-19
1.6560698,1.2941862E-17,1.2277118E-19
1.6562818,1.2318083E-17,1.1304073E-19
1.6564938,1.41066E-17,1.1076229E-19
1.6567057,1.5358557E-17,1.0996892E-19
1.6569178,1.582511E-17,1.0899544E-19
1.6571298,1.5976226E-17,1.0895455E-19
1.6573418,1.5878855E-17,1.0862279E-19
1.6575538,1.5991545E-17,1.07827355E-19
1.6577657,1.5522684E-17,1.083399E-19
1.6579778,1.6347886E-17,1.0692429E-19
1.6581898,1.7000563E-17,1.0856895E-19
1.6584017,1.7757667E-17,1.1199982E-19
1.6586138,1.8860335E-17,1.2402024E-19
1.6588258,1.7036187E-17,1.2628796E-19
1.6590377,1.712249E-17,1.1710636E-19
1.6592497,1.6636687E-17,1.1160003E-19
1.6594617,1.798673E-17,1.08189996E-19
1.6596737,1.9587326E-17,1.0993975E-19
1.6598856,1.994468E-17,1.0936753E-19
1.6600976,2.0512147E-17,1.08044774E-19
1.6603096,1.9279654E-17,1.0779252E-19
1.6605215,1.9182226E-17,1.0775913E-19
1.6607335,1.9171214E-17,1.1423725E-19
1.6609454,1.7993824E-17,1.2525921E-19
1.6611574,1.8120402E-17,1.363089E-19
1.6613693,1.8126775E-17,1.3629552E-19
1.6615813,1.7235148E-17,1.1967671E-19
1.6617932,1.5851823E-17,1.1066251E-19
1.6620052,1.5231904E-17,1.0898226E-19
1.6622171,1.6178235E-17,1.0788569E-19
1.6624291,1.8081457E-17,1.0762146E-19
1.662641,1.911942E-17,1.0866564E-19
1.662853,1.9889856E-17,1.0710567E-19
1.663065,1.95899E-17,1.07539625E-19
1.6632768,2.0183655E-17,1.0827353E-19
1.6634887,2.0399609E-17,1.0873771E-19
1.6637007,2.0301117E-17,1.0703762E-19
1.6639127,1.9601328E-17,1.0553272E-19
1.6641245,1.9590817E-17,1.0854018E-19
1.6643364,1.889449E-17,1.07228444E-19
1.6645484,1.7941632E-17,1.04130336E-19
1.6647604,1.6992002E-17,1.0625711E-19
1.6649722,1.3121616E-17,1.0767831E-19
1.6651841,7.8207636E-18,1.0893612E-19
1.665396,6.1768517E-18,1.1365254E-19
1.6656079,4.3735934E-18,1.1542556E-19
1.6658199,4.98112E-18,1.1885372E-19
1.6660317,5.035646E-18,1.1772471E-19
1.6662437,5.973483E-18,1.1483728E-19
1.6664555,5.7954127E-18,1.0985934E-19
1.6666675,4.8346507E-18,1.07104315E-19
1.6668793,5.8430512E-18,1.06821206E-19
1.6670913,7.5687274E-18,1.0756221E-19
1.6673031,9.803562E-18,1.0591967E-19
1.6675149,1.0572397E-17,1.04376286E-19
1.6677269,8.452835E-18,1.0287199E-19
1.6679387,7.304119E-18,1.07056526E-19
1.6681507,7.1260865E-18,1.1013868E-19
1.6683625,7.454674E-18,1.3221557E-19
1.6685743,9.701191E-18,1.4941312E-19
1.6687862,1.2485956E-17,2.5476972E-19
1.6689981,1.0852769E-17,4.818196E-19
1.66921,1.1718557E-17,8.5727003E-19
1.6694218,1.8127657E-17,7.792208E-19
1.6696336,6.7425316E-18,6.6002246E-19
1.6700574,9.39245E-18,1.8897784E-19
1.6702693,7.028184E-18,1.5531824E-19
1.6704811,5.9211214E-18,1.713728E-19
1.6706929,7.988319E-18,2.3409622E-19
1.6709048,8.927966E-18,3.4045847E-19
1.6711166,4.159918E-18,3.0954156E-19
1.6713284,6.9985345E-18,2.2950902E-19
1.6715403,8.119961E-18,1.4209296E-19
1.6717521,6.899611E-18,1.1645476E-19
